transaction_id,account_id,time,amount,type
5c5e161-6078-4926-8b01-3e137bfa49f,40de486-89a2-424b-88ef-b0a8ea90a17,022-12-01T01:06:24,425.46,Check
254a68e-6156-4536-88de-042daabbe98,40de486-89a2-424b-88ef-b0a8ea90a17,023-09-04T12:23:53,-204.3,Debit
09af7eb-2027-4436-a262-b4f1355a89b,40de486-89a2-424b-88ef-b0a8ea90a17,023-02-07T16:49:14,-612.01,Debit
7ce2a05-5450-4871-8146-ea5da1c04ab,40de486-89a2-424b-88ef-b0a8ea90a17,023-01-15T03:39:06,-452.02,Debit
50e8888-3eb8-412d-93dc-264088baad9,eb29704-d3a8-4918-9a29-0dd078b5803,023-02-16T16:39:58,763.0,ATM
24a5668-fbb9-4127-aff4-36e462f9c03,eb29704-d3a8-4918-9a29-0dd078b5803,022-11-17T03:53:10,212.9,ATM
cdd6321-709d-4f11-ab21-ce62f861250,eb29704-d3a8-4918-9a29-0dd078b5803,023-03-01T00:50:29,-143.7,ATM
8e68208-483d-4c00-bdfd-0afab4c5afb,eb29704-d3a8-4918-9a29-0dd078b5803,023-04-05T02:41:44,-435.42,Debit
1058a62-ab8b-498c-8910-1d37181c245,eb29704-d3a8-4918-9a29-0dd078b5803,022-11-10T00:37:14,-448.73,Check
146bbe7-3728-425a-9e25-f7995656631,eb29704-d3a8-4918-9a29-0dd078b5803,023-03-12T23:51:47,993.26,ATM
376581d-b156-453f-8f41-617cceefab5,eb29704-d3a8-4918-9a29-0dd078b5803,022-10-14T23:46:19,539.2,Debit
34926e5-428d-47bc-8360-ac66650c8a3,eb29704-d3a8-4918-9a29-0dd078b5803,023-06-27T23:44:55,-955.22,ATM
221f71e-1bd6-4f73-a253-bae562bd3b2,eb29704-d3a8-4918-9a29-0dd078b5803,023-08-19T06:18:55,-817.44,ATM
b5fc06b-d2ec-4db9-9b51-c3adbb3864a,ab57237-aefd-44c9-a9a1-0e7376f5392,023-02-05T13:38:51,-475.91,Wire Transfer
2ce2c2c-7797-4da8-a960-8fe462f61c7,ab57237-aefd-44c9-a9a1-0e7376f5392,023-03-17T19:21:28,-692.45,Debit
213c2ac-27bd-4074-be4b-95ed1cca8e5,ab57237-aefd-44c9-a9a1-0e7376f5392,023-06-08T18:32:52,-662.6,ATM
424ff00-e0d8-4538-bcf9-b6ff593e8b9,ab57237-aefd-44c9-a9a1-0e7376f5392,023-06-27T07:50:55,766.88,Debit
1a94467-529c-4c03-8319-73cefa26b40,ab57237-aefd-44c9-a9a1-0e7376f5392,022-11-06T22:46:13,-99.31,Debit
fe5baa5-a5e9-4533-93aa-808e2b75c54,480d361-a666-4a7b-99d3-bc92c474d68,022-11-14T17:55:12,-317.85,ATM
7d04b23-01d7-4299-b551-565f316bf69,d796db0-e882-42c2-826c-37be7296683,022-11-10T07:06:16,14.12,ATM
deb7382-f2a6-494d-b30e-386926ec226,d796db0-e882-42c2-826c-37be7296683,023-02-23T20:50:34,574.1,Debit
b5fc06b-d2ec-4db9-9b51-c3adbb3864a,d796db0-e882-42c2-826c-37be7296683,022-12-10T12:30:07,-698.27,Wire Transfer
071e7c9-f779-4e61-aeb4-45c57342c13,6f51262-76b3-411f-9e94-7ee3f69d235,023-03-12T23:51:47,-673.03,ATM
3453d71-b891-4f74-b067-a226ec9c420,6f51262-76b3-411f-9e94-7ee3f69d235,022-12-13T17:28:48,107.95,ATM
059ced6-c846-4130-be16-599be045ee5,6f51262-76b3-411f-9e94-7ee3f69d235,023-09-06T16:15:25,-423.03,Debit
08d4cfa-4dc8-4476-a1cd-a574a32f3c0,6f51262-76b3-411f-9e94-7ee3f69d235,023-06-03T07:05:11,435.9,Check
9357449-5fe1-4941-a641-4991ce6ec16,6f51262-76b3-411f-9e94-7ee3f69d235,023-03-02T05:43:25,950.49,Debit
8f5bee6-b9e3-4dee-a76a-86c3da04a77,6f51262-76b3-411f-9e94-7ee3f69d235,022-10-22T15:04:56,-88.43,Wire Transfer
814abd7-b050-45d7-bbda-8e10edb1a73,6f51262-76b3-411f-9e94-7ee3f69d235,022-12-11T16:29:43,502.18,ATM
cbabe34-7658-4087-8496-d4048437369,6f51262-76b3-411f-9e94-7ee3f69d235,023-08-28T10:22:50,-602.84,ATM
6fa53a5-cb93-4542-ae20-71e516b47f5,6f51262-76b3-411f-9e94-7ee3f69d235,022-11-22T13:41:40,835.09,Debit
6848c55-39f1-4e9c-9441-7d5dda9aa87,6f51262-76b3-411f-9e94-7ee3f69d235,023-05-24T18:01:30,-653.22,Debit
61edb89-03d8-4592-9cd0-9337a02ff68,da0ead8-d27e-4875-802c-e878a861568,023-04-20T11:12:42,851.24,Check
4549df8-3eef-41e8-aace-8286f178dfe,da0ead8-d27e-4875-802c-e878a861568,022-10-26T15:58:20,982.45,Debit
59bcc4a-4107-4a14-bfee-34c6fc7ed44,da0ead8-d27e-4875-802c-e878a861568,023-01-15T19:24:18,-86.57,Check
566c322-0cc3-4428-a76a-76c8d8d7544,518deab-3b9a-43a0-bc83-b78a0121707,022-12-06T12:11:21,-420.53,Wire Transfer
94edac3-5c03-4202-bf0d-6c22ab5fa7f,518deab-3b9a-43a0-bc83-b78a0121707,023-09-25T04:13:21,249.42,ATM
3bdf0c8-a17a-41ea-aedd-c89925d8d0f,8f2d5eb-abe6-4aa7-af91-67f13c21277,022-11-28T12:58:30,733.79,ATM
0a2d411-139c-4420-99fd-a30cf8d4125,8f2d5eb-abe6-4aa7-af91-67f13c21277,023-08-06T00:46:53,438.04,Debit
290fa7a-d295-4e1b-be70-1cd28605025,8f2d5eb-abe6-4aa7-af91-67f13c21277,022-10-21T00:27:15,929.81,Wire Transfer
7f65454-c234-41c1-9e31-cf7423b30c9,8f2d5eb-abe6-4aa7-af91-67f13c21277,022-12-11T16:20:38,598.58,ATM
0f64c8d-8683-4dc1-ae81-6d79801d208,8f2d5eb-abe6-4aa7-af91-67f13c21277,023-07-25T21:10:46,259.65,ATM
459150d-1566-4ad0-98d9-8924a847f67,8f2d5eb-abe6-4aa7-af91-67f13c21277,022-11-24T14:31:16,362.4,Check
7f14bab-5c8c-4e06-8151-2ac01486f3a,8f2d5eb-abe6-4aa7-af91-67f13c21277,023-09-18T12:06:09,-247.96,ATM
7a6dd10-5a10-4b8c-86de-a65b03c1d82,8f2d5eb-abe6-4aa7-af91-67f13c21277,023-01-03T03:45:11,641.28,ATM
42e94db-bcef-447f-8e72-409e2c07dbf,480d361-a666-4a7b-99d3-bc92c474d68,022-11-21T07:16:38,-689.18,Wire Transfer
15ab736-fb8d-4a14-94cc-6c3c5b18f23,ef26072-8474-4313-8274-12063e948de,022-12-25T22:40:10,519.63,ATM
8623142-1161-495e-adc1-523c185b702,ef26072-8474-4313-8274-12063e948de,022-12-26T01:48:14,-339.67,ATM
dcfa951-355f-4a1c-a413-53b1120633d,ef26072-8474-4313-8274-12063e948de,023-08-29T15:23:16,771.86,ATM
432c81c-639f-43f2-8c50-40f3e24f100,c1e9418-c1e7-4a35-a4b6-b4dbe1ad0c3,023-10-08T17:49:18,-68.87,ATM
ff3ce5d-3b99-47c9-9935-21b701953dc,c1b444d-9843-4363-900c-871870db842,023-05-18T15:28:35,-67.14,ATM
f773f08-988b-418c-9919-3b5b6dc4302,c1b444d-9843-4363-900c-871870db842,022-10-14T13:25:37,-191.4,Debit
b4d6e58-f7c6-4cc5-83d5-7534db83815,c1b444d-9843-4363-900c-871870db842,023-01-08T09:09:21,228.15,Debit
0c615dd-a08d-4d62-89a2-4a416e2be09,c1b444d-9843-4363-900c-871870db842,022-10-13T17:29:13,122.93,Check
26975b6-4da9-46e2-839f-031f178e81c,c1b444d-9843-4363-900c-871870db842,023-01-30T02:14:53,97.76,Debit
a25d1c4-1ae6-4b95-90dc-afb22c01b2c,c1b444d-9843-4363-900c-871870db842,022-11-28T12:58:30,-262.34,Wire Transfer
1704bc2-607f-4bc4-b69f-6ccfa3ab6e6,c1b444d-9843-4363-900c-871870db842,023-04-17T07:00:18,-878.48,Debit
12fcc10-0fea-4659-80f0-511e186d82c,c1b444d-9843-4363-900c-871870db842,023-05-13T09:27:12,983.77,ATM
adc9fb4-4c22-428b-95a1-64b44cbb02a,ef26072-8474-4313-8274-12063e948de,022-10-31T13:00:23,-671.58,Debit
b02859f-afd0-4c9b-9481-ab0f3edbee2,ef26072-8474-4313-8274-12063e948de,023-09-17T17:57:05,246.37,Debit
16ba583-2770-45f1-ad8f-0f11712e80f,da0ead8-d27e-4875-802c-e878a861568,023-03-01T14:19:43,-190.42,ATM
5fb3646-3355-4163-89b5-e51698efcad,da0ead8-d27e-4875-802c-e878a861568,023-09-13T11:37:45,-505.94,Check
deafe8e-bd5d-4571-a270-8cf96a996de,da0ead8-d27e-4875-802c-e878a861568,023-06-03T20:16:58,754.74,Debit
207979e-d875-46ed-8c15-88b19faf3d1,eb8c83f-ce15-40d9-b6f7-f913df11cd6,023-06-07T11:29:36,-30.36,ATM
accd3e2-a2cb-4f6c-9502-0e9068c5218,eb8c83f-ce15-40d9-b6f7-f913df11cd6,023-06-14T07:41:45,934.42,Check
b727a65-ea99-471c-9445-ac51eb84438,eb8c83f-ce15-40d9-b6f7-f913df11cd6,023-08-24T01:26:38,884.51,Debit
e6e2a21-4f23-49cc-b505-33fbc6db380,eb8c83f-ce15-40d9-b6f7-f913df11cd6,023-06-07T07:35:21,802.06,Check
6e9bde9-d844-4578-97fa-c8f47474bed,eb8c83f-ce15-40d9-b6f7-f913df11cd6,023-06-18T21:24:40,690.71,ATM
8d40684-c505-4051-9db9-114c03300ee,e83b5b9-b2ac-4b02-b7ec-9ef54ff1911,022-12-27T04:02:37,174.39,Debit
5572a34-73d9-481c-96c7-9b05f65429b,7637150-f85d-4e0f-bf68-42d1e685d06,023-06-23T13:23:33,-901.81,Debit
8a7eaec-2183-4047-a351-54bd3b608b1,7637150-f85d-4e0f-bf68-42d1e685d06,023-03-12T07:46:22,609.85,ATM
eb97a7d-0081-4be3-81c8-b25d204e9ff,5f69055-aa42-417d-aef4-2103092027f,023-08-29T18:35:59,9.32,ATM
edcf768-6e23-46a1-a852-ff3a183b1c9,5f69055-aa42-417d-aef4-2103092027f,023-03-18T20:04:01,522.83,Check
d8b6101-ee48-4516-9c1b-86ab704d35b,5f69055-aa42-417d-aef4-2103092027f,023-05-10T15:49:17,322.67,Debit
50b1beb-93d9-45f5-bdb4-d4c98a861ef,5f69055-aa42-417d-aef4-2103092027f,023-05-18T09:07:31,-320.8,ATM
ee3b468-20da-4b2b-b559-9a9e8adadc2,5f69055-aa42-417d-aef4-2103092027f,023-07-09T04:38:56,531.36,ATM
ff66697-1860-4c6e-8cfd-6b013e13084,8344d21-1354-489b-9cb1-e3991c06300,023-02-20T04:21:07,775.19,ATM
f546b5f-84ac-4898-baeb-a2448a386bd,8344d21-1354-489b-9cb1-e3991c06300,023-09-02T05:40:09,966.73,Debit
d269b95-a89c-4fb8-9a30-a97508ed343,8344d21-1354-489b-9cb1-e3991c06300,023-03-25T14:49:58,420.71,Debit
242b00a-978b-4ac9-9e28-5a9c13bcead,8344d21-1354-489b-9cb1-e3991c06300,022-11-06T07:06:58,512.5,Check
7f299dc-8cd2-4f12-bd9a-9e1582d8cd7,8344d21-1354-489b-9cb1-e3991c06300,023-01-27T12:15:31,765.75,Debit
1a979f4-eaac-4161-b321-4d93b3cb937,8344d21-1354-489b-9cb1-e3991c06300,022-12-07T02:21:45,-548.48,Wire Transfer
33d5893-e909-48e4-bcb5-f7df7ad4883,8344d21-1354-489b-9cb1-e3991c06300,023-08-13T04:03:34,968.3,Check
0ede26b-9091-41a5-bf63-9caf659ee88,8344d21-1354-489b-9cb1-e3991c06300,022-11-07T01:03:55,176.78,Debit
f286e92-a3e0-42fe-8b72-f523a697856,8344d21-1354-489b-9cb1-e3991c06300,022-11-09T06:51:59,81.44,Debit
9ae73a6-5dfb-4016-be06-f9af586c581,8344d21-1354-489b-9cb1-e3991c06300,023-03-22T06:06:12,236.05,ATM
0555188-9fd1-4505-a8d8-e42115f8319,074a426-4de6-40b5-9ac7-b679f473f33,022-12-30T08:30:03,-279.96,Check
78b1354-c7df-46f3-a1cd-0a0dc707a39,074a426-4de6-40b5-9ac7-b679f473f33,023-03-01T22:13:14,-494.2,Check
d1f2965-55e7-4db3-ae00-75b0dcb8025,074a426-4de6-40b5-9ac7-b679f473f33,023-07-21T23:00:58,-57.89,Debit
6fa53a5-cb93-4542-ae20-71e516b47f5,074a426-4de6-40b5-9ac7-b679f473f33,023-08-04T07:14:53,37.13,ATM
ea704ca-135d-41e5-9287-73cb3504e2c,074a426-4de6-40b5-9ac7-b679f473f33,023-06-01T13:07:14,546.37,ATM
50c839f-9358-4a1d-80f8-0f1b5ddb9b5,074a426-4de6-40b5-9ac7-b679f473f33,023-04-13T21:07:54,917.88,ATM
8b37ae9-eb96-4718-99f1-9df6a21eabd,074a426-4de6-40b5-9ac7-b679f473f33,023-06-04T14:42:31,-874.67,ATM
1c242d8-6c75-4aa2-854d-7b0fcdbbec8,074a426-4de6-40b5-9ac7-b679f473f33,023-06-20T16:06:42,977.74,Check
a481246-dbf8-49d3-9ce8-3d82f8c7f66,e3930b3-ff26-45b5-b191-50e399cb358,023-04-02T20:24:08,-587.55,Wire Transfer
e412315-de8b-485c-85ec-e6466a7cf75,e3930b3-ff26-45b5-b191-50e399cb358,022-12-03T00:26:06,-931.74,Wire Transfer
3699354-26f4-4207-807b-1bf05d2a0fd,e3930b3-ff26-45b5-b191-50e399cb358,022-11-06T07:06:58,-181.03,Wire Transfer
f59611f-e41b-4ed9-9c29-d8608445509,e3930b3-ff26-45b5-b191-50e399cb358,023-08-25T08:43:10,-252.98,Check
5cae04c-7e84-44b9-8c90-cdd1b47c242,e3930b3-ff26-45b5-b191-50e399cb358,022-11-02T14:01:15,694.19,Check
c36cb33-d4cf-48a1-9de8-6bd199f4450,e3930b3-ff26-45b5-b191-50e399cb358,022-10-21T00:27:15,416.55,Wire Transfer
5c63935-d968-4910-b443-8e5e728bdd5,e3930b3-ff26-45b5-b191-50e399cb358,023-05-13T09:27:12,621.76,Check
c88b4c6-614a-4eb8-b0e5-7bfa291648f,69f8b7b-3adb-44d7-ab86-a77b98c8c67,023-05-11T06:22:54,982.3,Check
7c3550c-34ae-482e-81da-45076046d7b,69f8b7b-3adb-44d7-ab86-a77b98c8c67,023-07-01T12:37:39,-912.46,Debit
50e8888-3eb8-412d-93dc-264088baad9,69f8b7b-3adb-44d7-ab86-a77b98c8c67,023-09-10T22:18:41,-637.19,Debit
05f05cb-36a7-4497-90ec-26cfe806e37,69f8b7b-3adb-44d7-ab86-a77b98c8c67,022-12-13T14:19:11,-893.64,Wire Transfer
9b39179-59b8-46c7-b982-95e7aa836ba,69f8b7b-3adb-44d7-ab86-a77b98c8c67,023-04-11T02:58:43,263.06,Debit
9575e44-3660-49fc-9ed6-cb836d4c68f,eb8c83f-ce15-40d9-b6f7-f913df11cd6,023-01-29T17:29:31,-872.36,Debit
3a77e1b-932f-4373-8f78-65276683b1d,eb8c83f-ce15-40d9-b6f7-f913df11cd6,023-01-23T06:32:10,-645.97,Debit
2b5f55a-0548-472d-803b-e3c9aca8522,eb8c83f-ce15-40d9-b6f7-f913df11cd6,023-10-04T15:29:30,-436.04,ATM
fc557c8-977b-4687-afa4-520906ec266,eb8c83f-ce15-40d9-b6f7-f913df11cd6,023-02-24T04:50:26,-701.13,ATM
d0f67af-c7b0-417c-af79-1cc31fc4262,eb8c83f-ce15-40d9-b6f7-f913df11cd6,022-11-18T07:06:00,113.67,Debit
6e42dc0-3239-4bfe-806e-79d3a0ffa74,eb8c83f-ce15-40d9-b6f7-f913df11cd6,023-05-08T13:27:57,284.24,Debit
e22598c-388c-4914-88a2-c74d7e06dad,eb8c83f-ce15-40d9-b6f7-f913df11cd6,023-08-21T22:19:15,-980.74,Check
43cd168-603c-4469-b556-7fc7f017d72,3d7523e-cecc-4268-8a59-385129b8bda,023-01-01T16:35:55,-649.1,Debit
ed5b873-623d-4fad-acae-84d8a3a2187,3d7523e-cecc-4268-8a59-385129b8bda,022-10-26T05:31:37,-47.21,Debit
a740a2e-7ce3-4df4-b85b-11b4adaad50,4d141fe-8541-4117-9486-faceb7486bb,023-02-23T19:53:25,-25.04,Check
4275507-a3dc-45cd-a686-d57c51ccc99,4d141fe-8541-4117-9486-faceb7486bb,023-07-19T16:07:17,611.04,Check
74af62b-dcb9-4703-bff2-df268fe79e9,4d141fe-8541-4117-9486-faceb7486bb,023-06-05T01:47:49,525.52,Debit
6ea4cc0-8fe9-4d10-9ff6-024623a9c7a,4d141fe-8541-4117-9486-faceb7486bb,023-02-08T16:36:32,4.03,Check
1bc8bd4-f8b8-439d-af7e-2681e80abd5,4d141fe-8541-4117-9486-faceb7486bb,023-02-27T09:07:29,302.86,ATM
e3927d1-eaa3-421d-bc95-ea7ea40b65d,4d141fe-8541-4117-9486-faceb7486bb,022-12-10T12:30:07,-210.82,Debit
a481246-dbf8-49d3-9ce8-3d82f8c7f66,4d141fe-8541-4117-9486-faceb7486bb,023-04-13T21:07:54,-101.71,ATM
8a7eaec-2183-4047-a351-54bd3b608b1,4d141fe-8541-4117-9486-faceb7486bb,023-04-16T05:20:17,-546.2,ATM
db0ae39-f91b-47bd-ab5e-0f0a00b612d,4d141fe-8541-4117-9486-faceb7486bb,023-06-08T18:32:52,116.82,ATM
0092f99-c24a-4483-982b-f400ecfefd5,4d141fe-8541-4117-9486-faceb7486bb,022-12-28T07:14:56,796.04,Debit
8350fdc-2a05-4aa2-ba77-b79c41c98df,17ef605-d2a3-47ac-b4a7-1c95a461fc9,023-05-14T17:31:48,54.71,Check
bc277fd-1b35-406d-9625-3b4d70a4c15,17ef605-d2a3-47ac-b4a7-1c95a461fc9,023-02-23T20:50:34,-745.41,Debit
e7e8674-8f96-4ab1-b10a-1cb5becf594,17ef605-d2a3-47ac-b4a7-1c95a461fc9,023-02-07T23:52:00,-278.88,Check
a6d8a23-2159-4494-86ff-264d0937400,17ef605-d2a3-47ac-b4a7-1c95a461fc9,023-03-03T21:28:04,-171.04,Check
1435dcd-342d-4222-896a-0a37b08facb,17ef605-d2a3-47ac-b4a7-1c95a461fc9,023-03-14T10:58:11,-712.72,Debit
f3425f5-94cc-434f-8225-bdd3aa515e9,17ef605-d2a3-47ac-b4a7-1c95a461fc9,023-07-08T19:27:02,-636.51,ATM
7a6dd10-5a10-4b8c-86de-a65b03c1d82,17ef605-d2a3-47ac-b4a7-1c95a461fc9,022-12-19T23:01:47,547.84,ATM
38edb4b-2dc8-4279-bea9-1798037e9b2,717b114-d392-4ea2-a8fa-a85ed4ae846,023-09-06T06:38:37,309.07,Check
47c5714-5684-4806-ab35-c8a0d73e519,717b114-d392-4ea2-a8fa-a85ed4ae846,023-08-27T17:46:44,-501.72,Debit
ee4c581-e5e5-4add-87db-532c243236a,717b114-d392-4ea2-a8fa-a85ed4ae846,023-09-12T09:14:38,-826.07,Debit
607f58a-6f10-4da5-a9a0-a8c5f603acc,717b114-d392-4ea2-a8fa-a85ed4ae846,022-12-28T20:22:04,-391.35,ATM
555f10a-ea94-4187-bacf-0fc68e0541b,717b114-d392-4ea2-a8fa-a85ed4ae846,023-01-08T18:23:58,-584.44,ATM
43766fc-ad46-4b93-b8bf-7b384df4c77,717b114-d392-4ea2-a8fa-a85ed4ae846,023-03-31T19:18:42,673.51,ATM
1ea8173-154b-4209-b5c8-2bfdd9a9247,717b114-d392-4ea2-a8fa-a85ed4ae846,023-07-16T00:08:57,855.65,Check
40b6003-dfe5-41c7-8d6a-593d6c2cb31,f5c0922-05d1-475a-bcb6-3d71b8c03f6,023-05-20T14:39:47,-952.24,ATM
a08e282-8a79-4a93-b827-df4d1843729,f5c0922-05d1-475a-bcb6-3d71b8c03f6,022-10-21T00:27:15,-902.22,ATM
fa1adbd-c253-4210-93dc-091f93758e8,f5c0922-05d1-475a-bcb6-3d71b8c03f6,022-11-29T17:16:03,-804.86,ATM
f7ba847-1285-47af-8dd2-06034b188d0,9cb2786-42b2-478f-b042-5c90564119e,023-05-12T07:43:33,-508.84,ATM
122c954-f17d-441f-8fca-71cf09514ff,9cb2786-42b2-478f-b042-5c90564119e,023-09-05T23:59:42,603.39,Wire Transfer
dd86490-5182-440c-92a3-542abaac92f,9cb2786-42b2-478f-b042-5c90564119e,023-06-26T19:45:58,937.65,ATM
20c9a9b-b343-4190-ad1b-5c030665999,9cb2786-42b2-478f-b042-5c90564119e,023-08-17T04:19:30,947.81,Check
f936b11-287c-467a-b5de-48d25f992a9,9cb2786-42b2-478f-b042-5c90564119e,023-05-31T08:09:28,41.96,Debit
367794d-6480-417d-ad21-c66022a4f0e,9cb2786-42b2-478f-b042-5c90564119e,023-02-08T16:36:32,387.01,Debit
d048255-36e6-48e9-b4b1-91df92ba2d9,9cb2786-42b2-478f-b042-5c90564119e,023-08-27T00:03:30,18.06,Wire Transfer
24bee64-fe79-4568-a2bf-2f6cb58ff3f,711360b-2d23-4bc9-aa4a-d042ed9f130,023-03-14T00:19:06,-155.79,Check
8d56495-efdc-494f-b551-f584b1bc950,711360b-2d23-4bc9-aa4a-d042ed9f130,022-11-15T20:51:12,-699.16,ATM
877006a-e30c-4191-8e96-6966d7b7886,711360b-2d23-4bc9-aa4a-d042ed9f130,022-12-11T13:53:42,425.2,Check
179bfe1-68ed-47ad-aea6-97f62c7880b,711360b-2d23-4bc9-aa4a-d042ed9f130,023-06-15T05:47:25,-485.09,Debit
502692f-4e2b-4bb0-a0a4-be61adae2b1,711360b-2d23-4bc9-aa4a-d042ed9f130,023-06-07T11:29:36,-913.39,Wire Transfer
4a4ca8f-016e-4783-84bc-143afc1920f,711360b-2d23-4bc9-aa4a-d042ed9f130,023-02-14T22:00:28,802.48,Debit
6e6dc76-eeee-4099-bc39-ab4ab622fef,b3cd2ae-42a5-448c-8db6-c26cdbeee07,023-02-07T22:41:09,-360.96,Debit
5b6594c-fb80-4c83-bdd2-71c88a57968,b3cd2ae-42a5-448c-8db6-c26cdbeee07,023-01-28T04:39:41,300.59,ATM
7d286f0-94b7-478d-86a0-18ab906da00,b3cd2ae-42a5-448c-8db6-c26cdbeee07,023-03-30T11:29:48,-736.08,Debit
b607ce3-7902-43bc-8c84-1fe379f9949,b3cd2ae-42a5-448c-8db6-c26cdbeee07,023-03-01T05:05:03,-986.84,Debit
2d71d96-f8f1-4400-add0-2068601ca58,b3cd2ae-42a5-448c-8db6-c26cdbeee07,023-09-13T22:17:05,133.47,ATM
6ea4cc0-8fe9-4d10-9ff6-024623a9c7a,518deab-3b9a-43a0-bc83-b78a0121707,022-11-20T05:28:23,-487.01,Debit
4407b16-3905-4fa1-8236-87d1a9d627a,518deab-3b9a-43a0-bc83-b78a0121707,023-07-04T06:31:26,-468.69,Debit
adc9fb4-4c22-428b-95a1-64b44cbb02a,518deab-3b9a-43a0-bc83-b78a0121707,023-05-13T20:07:49,58.78,Debit
2b5f55a-0548-472d-803b-e3c9aca8522,518deab-3b9a-43a0-bc83-b78a0121707,023-02-24T03:44:23,-705.03,Check
857daa2-14e2-419a-858a-53d79535314,518deab-3b9a-43a0-bc83-b78a0121707,023-01-29T20:21:11,363.53,Debit
a1f8775-0a6e-4096-9942-e923232ae7d,518deab-3b9a-43a0-bc83-b78a0121707,022-12-02T21:13:06,-552.18,Wire Transfer
27d03d6-e094-4cdd-a035-27874d7a148,518deab-3b9a-43a0-bc83-b78a0121707,022-11-06T13:55:16,-203.87,Debit
0092f99-c24a-4483-982b-f400ecfefd5,518deab-3b9a-43a0-bc83-b78a0121707,023-05-07T19:24:11,262.55,Debit
348f1e5-4b96-4d2d-896a-3c3466a66d2,518deab-3b9a-43a0-bc83-b78a0121707,023-10-06T14:37:51,-197.23,Wire Transfer
299378d-b4cc-4b55-9875-2fab65ba3ff,518deab-3b9a-43a0-bc83-b78a0121707,022-11-21T07:16:38,-788.95,Wire Transfer
087034a-e513-4983-9511-86e9532f674,87e9e31-1020-48c4-9402-23aa6809c47,023-01-29T17:29:31,90.47,Wire Transfer
3b78dde-16b1-4c03-ab3c-3f6b11bda38,87e9e31-1020-48c4-9402-23aa6809c47,023-06-19T05:25:51,601.35,Debit
1f0d451-d25b-4572-bdfc-5d29895f46e,87e9e31-1020-48c4-9402-23aa6809c47,023-03-15T02:25:11,404.95,ATM
b5fc06b-d2ec-4db9-9b51-c3adbb3864a,87e9e31-1020-48c4-9402-23aa6809c47,023-09-13T04:41:39,399.57,ATM
e3927d1-eaa3-421d-bc95-ea7ea40b65d,33bf05d-c862-422e-a244-31a00d32e77,023-02-02T01:01:41,-400.72,Debit
81e367b-75c6-4b4e-92c2-268fb7f164b,33bf05d-c862-422e-a244-31a00d32e77,023-04-28T18:15:23,227.29,ATM
806a435-0723-4b04-8656-58b92d54c74,33bf05d-c862-422e-a244-31a00d32e77,023-01-09T01:50:23,-824.04,Debit
fe27e32-e4eb-42e1-8573-694b970743c,33bf05d-c862-422e-a244-31a00d32e77,023-03-07T04:59:53,-60.27,ATM
c921c9f-0261-466c-9fb6-6e0c5282290,33bf05d-c862-422e-a244-31a00d32e77,022-11-19T22:18:19,272.58,Debit
2f6ea41-a8a5-4818-930d-823d56af1f6,33bf05d-c862-422e-a244-31a00d32e77,022-10-16T19:29:05,72.53,Debit
877006a-e30c-4191-8e96-6966d7b7886,33bf05d-c862-422e-a244-31a00d32e77,023-04-20T23:22:29,-185.5,ATM
e80d65c-3956-49ef-b8dd-7c0f9c59963,33bf05d-c862-422e-a244-31a00d32e77,023-06-02T20:44:37,82.49,Check
4506108-c0e2-4187-8c86-2db5f059b64,82b79aa-428e-402e-b307-9515cd5cbc6,022-10-23T20:15:22,-537.27,Wire Transfer
1da1bb6-7275-44c0-88d5-de3405c17a6,82b79aa-428e-402e-b307-9515cd5cbc6,023-02-01T08:31:03,-36.71,Check
acc7aba-10af-46a6-add6-2056e1e788c,82b79aa-428e-402e-b307-9515cd5cbc6,022-11-10T07:06:16,459.1,Debit
70af6f0-8d41-48ee-8075-b78ce6d7b3d,82b79aa-428e-402e-b307-9515cd5cbc6,023-03-29T07:27:15,-798.41,Debit
3547769-d3b5-4f35-818e-308fa0bb52d,82b79aa-428e-402e-b307-9515cd5cbc6,023-03-06T16:33:32,-58.87,ATM
9a75558-4747-43be-a747-8116ba80815,82b79aa-428e-402e-b307-9515cd5cbc6,023-07-16T00:08:57,-155.84,ATM
124ebd3-9fc6-497a-8cf6-000ccf94d5e,82b79aa-428e-402e-b307-9515cd5cbc6,022-11-12T08:15:26,-821.91,Wire Transfer
8f5bee6-b9e3-4dee-a76a-86c3da04a77,82b79aa-428e-402e-b307-9515cd5cbc6,022-12-04T06:37:13,-771.82,Check
b4275d3-b6bd-4823-a7ab-4588236fd96,82b79aa-428e-402e-b307-9515cd5cbc6,023-09-17T12:15:27,915.63,ATM
cdec477-4003-4e6f-98f7-430af2cc1c0,82b79aa-428e-402e-b307-9515cd5cbc6,023-04-25T04:35:45,45.53,Wire Transfer
36dd99d-c10b-4576-8428-6168927b3c1,ac44588-ba98-4d4d-b5f3-bf78f6db533,023-01-18T17:31:38,-610.22,Debit
9c4f5bb-75ba-440c-a38a-803db84797c,ac44588-ba98-4d4d-b5f3-bf78f6db533,023-01-30T09:30:20,-746.66,ATM
38f2c6f-0214-48f4-8852-57b202c1349,ac44588-ba98-4d4d-b5f3-bf78f6db533,023-07-18T17:54:28,-574.5,ATM
8bb9dc7-c1ae-4a1b-a5c5-125bb4ea08b,221f2aa-f3d5-478d-b8f6-983c3aca576,023-01-20T21:43:50,112.99,Wire Transfer
0dcf7fb-5ac7-4417-920c-ade60eed451,221f2aa-f3d5-478d-b8f6-983c3aca576,023-09-27T17:31:38,-480.54,Wire Transfer
